,Date,Polarity Score(Scaled),Polarity Score(Unscaled),Label
1163,2013-03-25,-1.1288792,-0.99640274,0
1164,2013-03-26,0.9665653,0.9986312,1
1165,2013-03-27,-1.1326154,-0.99995995,0
1166,2013-03-28,0.37277895,0.43329823,1
1167,2013-04-01,-1.1215155,-0.9893919,0
1168,2013-04-02,0.9649463,0.9970898,1
1169,2013-04-03,-1.1125267,-0.9808337,0
1170,2013-04-04,0.8128434,0.8522754,1
1171,2013-04-05,-1.0791433,-0.94905007,0
1172,2013-04-08,0.9542171,0.98687464,1
1173,2013-04-09,0.9678811,0.9998839,1
1174,2013-04-10,0.96354425,0.9957549,1
1175,2013-04-11,0.9587398,0.99118066,1
1176,2013-04-12,-0.88438946,-0.7636286,0
1177,2013-04-15,-1.1298219,-0.9973002,0
1178,2013-04-16,0.8820948,0.91820836,1
1179,2013-04-17,-0.56111604,-0.45584595,0
1180,2013-04-18,-1.1271532,-0.99475944,0
1181,2013-04-19,0.88246566,0.91856146,1
1182,2013-04-22,0.94538236,0.9784633,1
1183,2013-04-23,0.95223516,0.98498774,1
1184,2013-04-24,-1.1326503,-0.9999931,0
1185,2013-04-25,0.96525323,0.997382,1
1186,2013-04-26,0.9678355,0.9998405,1
1187,2013-04-29,0.96475965,0.99691206,1
1188,2013-04-30,0.9599657,0.99234784,1
1189,2013-05-01,-1.1312939,-0.9987017,0
1190,2013-05-02,0.9658797,0.9979784,1
1191,2013-05-03,0.92588353,0.9598988,1
1192,2013-05-06,-1.132415,-0.9997692,0
1193,2013-05-07,0.9554871,0.9880838,1
1194,2013-05-08,0.61172813,0.6607973,1
1195,2013-05-09,-1.0514616,-0.92269474,0
1196,2013-05-10,0.9471179,0.9801157,1
1197,2013-05-13,-1.1038144,-0.9725389,0
1198,2013-05-14,0.9233255,0.9574633,1
1199,2013-05-15,0.9417244,0.97498065,1
1200,2013-05-16,-1.1308955,-0.9983223,0
1201,2013-05-17,0.96276414,0.99501216,1
1202,2013-05-20,-0.8723375,-0.7521542,0
1203,2013-05-21,0.96434057,0.99651307,1
1204,2013-05-22,-1.1307724,-0.9982052,0
1205,2013-05-23,-1.1326575,-1.0,0
1206,2013-05-24,0.9530648,0.9857776,1
1207,2013-05-28,0.96607035,0.99815995,1
1208,2013-05-29,-1.1246672,-0.99239254,0
1209,2013-05-30,0.96786106,0.9998649,1
1210,2013-05-31,-1.1322086,-0.99957263,0
1211,2013-06-03,0.8891703,0.9249448,1
1212,2013-06-04,-0.95163673,-0.82765347,0
1213,2013-06-05,-1.1181293,-0.9861679,0
1214,2013-06-06,0.96502024,0.99716014,1
1215,2013-06-07,0.9560209,0.988592,1
1216,2013-06-10,-1.1326262,-0.9999702,0
1217,2013-06-11,-1.1321737,-0.9995393,0
1218,2013-06-12,-1.1284772,-0.9960199,0
1219,2013-06-13,0.9371217,0.97059846,1
1220,2013-06-14,-1.1223947,-0.9902289,0
1221,2013-06-17,0.967984,0.99998194,1
1222,2013-06-18,0.9606247,0.99297523,1
1223,2013-06-19,-1.1200703,-0.98801595,0
1224,2013-06-20,-1.1324972,-0.9998474,0
1225,2013-06-21,0.9674485,0.999472,1
1226,2013-06-24,-1.1312773,-0.9986859,0
1227,2013-06-25,0.82340217,0.86232823,1
1228,2013-06-26,0.9389968,0.97238374,1
1229,2013-06-27,0.9477299,0.98069835,1
1230,2013-06-28,-1.1322916,-0.9996515,0
1231,2013-07-01,0.95928854,0.9917031,1
1232,2013-07-02,-1.1323195,-0.99967813,0
1233,2013-07-03,0.96463984,0.996798,1
1234,2013-07-05,0.9670144,0.9990587,1
1235,2013-07-08,0.9678232,0.9998288,1
1236,2013-07-09,0.8960222,0.9314684,1
1237,2013-07-10,-1.057741,-0.9286733,0
1238,2013-07-11,0.96789557,0.9998977,1
1239,2013-07-12,-0.08634236,-0.0038226843,1
1240,2013-07-15,0.9674435,0.9994673,1
1241,2013-07-16,-1.1285247,-0.9960651,0
1242,2013-07-17,0.81249624,0.85194486,1
1243,2013-07-18,0.7770214,0.81816995,1
1244,2013-07-19,-0.16530892,-0.0790053,0
1245,2013-07-22,0.9385762,0.9719833,1
1246,2013-07-23,0.9675623,0.99958044,1
1247,2013-07-24,-1.1319025,-0.9992811,0
1248,2013-07-25,0.94786227,0.98082435,1
1249,2013-07-26,0.8933183,0.92889404,1
1250,2013-07-29,-1.1326402,-0.99998355,0
1251,2013-07-30,-1.1253552,-0.9930476,0
1252,2013-07-31,-1.1317894,-0.9991735,0
1253,2013-08-01,0.8443707,0.882292,1
1254,2013-08-02,0.96756786,0.9995857,1
1255,2013-08-05,-1.1307408,-0.99817514,0
1256,2013-08-06,-1.0726099,-0.94282967,0
1257,2013-08-07,-1.1220163,-0.9898687,0
1258,2013-08-08,0.9497136,0.982587,1
1259,2013-08-09,-1.1310238,-0.99844456,0
1260,2013-08-12,-1.1326495,-0.9999923,0
1261,2013-08-13,0.9648088,0.99695885,1
1262,2013-08-14,-1.132651,-0.9999938,0
1263,2013-08-15,-1.0517614,-0.92298025,0
1264,2013-08-16,-1.1217965,-0.9896594,0
1265,2013-08-19,-1.1241772,-0.991926,0
1266,2013-08-20,-1.1325092,-0.9998588,0
1267,2013-08-21,-1.1283967,-0.99594337,0
1268,2013-08-22,0.96689624,0.99894625,1
1269,2013-08-23,0.9615524,0.99385846,1
1270,2013-08-26,-1.1250907,-0.99279577,0
1271,2013-08-27,-1.0100409,-0.88325894,0
1272,2013-08-28,0.95532763,0.987932,1
1273,2013-08-29,0.9677656,0.999774,1
1274,2013-08-30,-1.1261673,-0.9938207,0
1275,2013-09-03,0.95682186,0.9893546,1
1276,2013-09-04,0.9177419,0.9521473,1
1277,2013-09-05,0.9677048,0.99971604,1
1278,2013-09-06,-1.0488563,-0.92021435,0
1279,2013-09-09,0.79380006,0.8341446,1
1280,2013-09-10,0.9678801,0.99988294,1
1281,2013-09-11,0.93529487,0.9688592,1
1282,2013-09-12,-1.1191841,-0.9871722,0
1283,2013-09-13,0.9416654,0.97492445,1
1284,2013-09-16,0.95809877,0.99057037,1
1285,2013-09-17,0.9559412,0.98851615,1
1286,2013-09-18,0.7899381,0.8304677,1
1287,2013-09-19,-1.132476,-0.9998271,0
1288,2013-09-20,-1.1115619,-0.97991526,0
1289,2013-09-23,-1.1188617,-0.9868653,0
1290,2013-09-24,-1.1148909,-0.98308474,0
1291,2013-09-25,-1.1271856,-0.9947903,0
1292,2013-09-26,0.89868253,0.93400127,1
1293,2013-09-27,-1.1317015,-0.99908966,0
1294,2013-09-30,-1.1209985,-0.9888997,0
1295,2013-10-01,0.9596371,0.992035,1
1296,2013-10-02,-1.1322782,-0.99963886,0
1297,2013-10-03,-1.1321777,-0.99954313,0
1298,2013-10-04,0.93136895,0.9651214,1
1299,2013-10-07,-1.1326402,-0.99998355,0
1300,2013-10-08,-1.123874,-0.99163735,0
1301,2013-10-09,0.96786124,0.999865,1
1302,2013-10-10,0.9664368,0.9985089,1
1303,2013-10-11,0.96343654,0.9956524,1
1304,2013-10-14,0.9282457,0.96214783,1
1305,2013-10-15,-1.1326442,-0.9999872,0
1306,2013-10-16,0.93347204,0.9671237,1
1307,2013-10-17,-1.0888587,-0.9583,0
1308,2013-10-18,0.96504754,0.9971861,1
1309,2013-10-21,-1.1326575,-1.0,0
1310,2013-10-22,0.9327544,0.96644044,1
1311,2013-10-23,-1.1175154,-0.98558354,0
1312,2013-10-24,0.9678963,0.9998984,1
1313,2013-10-25,0.9623615,0.99462885,1
1314,2013-10-28,-1.1206212,-0.9885404,0
1315,2013-10-29,0.9640284,0.9962159,1
1316,2013-10-30,-1.1306304,-0.99806994,0
1317,2013-10-31,-1.1041853,-0.9728921,0
1318,2013-11-01,0.8679003,0.9046941,1
1319,2013-11-04,0.9486385,0.9815634,1
1320,2013-11-05,-0.48719352,-0.38546565,0
1321,2013-11-06,0.9608089,0.9931506,1
1322,2013-11-07,-1.1326575,-1.0,0
1323,2013-11-08,0.95101863,0.9838295,1
1324,2013-11-11,0.9554614,0.98805934,1
1325,2013-11-12,-1.132653,-0.9999957,0
1326,2013-11-13,0.96692276,0.9989715,1
1327,2013-11-14,0.9607488,0.9930934,1
1328,2013-11-15,0.8810262,0.91719097,1
1329,2013-11-18,0.9607331,0.9930785,1
1330,2013-11-19,-0.9148862,-0.79266393,0
1331,2013-11-20,-1.1326568,-0.9999992,0
1332,2013-11-21,0.5576523,0.60931265,1
1333,2013-11-22,0.96788687,0.99988943,1
1334,2013-11-25,0.9659031,0.99800074,1
1335,2013-11-26,0.94719505,0.98018914,1
1336,2013-11-27,0.73623544,0.77933836,1
1337,2013-11-29,-1.0877837,-0.95727646,0
1338,2013-12-02,-1.1310346,-0.9984548,0
1339,2013-12-03,-1.049182,-0.92052454,0
1340,2013-12-04,-1.1318773,-0.99925715,0
1341,2013-12-05,-1.1284614,-0.99600494,0
1342,2013-12-06,0.96697503,0.9990213,1
1343,2013-12-09,0.9635485,0.99575895,1
1344,2013-12-10,-1.1310754,-0.9984937,0
1345,2013-12-11,-1.1260525,-0.9937115,0
1346,2013-12-12,-1.1325734,-0.99991983,0
1347,2013-12-13,0.8852151,0.9211792,1
1348,2013-12-16,0.96504396,0.9971827,1
1349,2013-12-17,-1.1326574,-0.9999998,0
1350,2013-12-18,0.96798515,0.999983,1
1351,2013-12-19,0.9675011,0.99952215,1
1352,2013-12-20,0.96239644,0.9946621,1
1353,2013-12-23,0.9652388,0.9973683,1
1354,2013-12-24,0.96545315,0.9975723,1
1355,2013-12-26,0.95319873,0.9859051,1
1356,2013-12-27,-1.1310543,-0.99847364,0
1357,2013-12-30,0.96782994,0.99983525,1
1358,2013-12-31,0.9677298,0.9997399,1
1359,2014-01-02,-1.1231117,-0.99091154,0
1360,2014-01-03,0.96799827,0.99999547,1
1361,2014-01-06,-1.097371,-0.96640426,0
1362,2014-01-07,0.8448951,0.8827913,1
1363,2014-01-08,-1.1154467,-0.98361385,0
1364,2014-01-09,-1.1309664,-0.9983899,0
1365,2014-01-10,-1.1273046,-0.9949035,0
1366,2014-01-13,-1.1242664,-0.99201095,0
1367,2014-01-14,0.9180496,0.95244026,1
1368,2014-01-15,0.964205,0.996384,1
1369,2014-01-16,-1.1326575,-1.0,0
1370,2014-01-17,0.9633084,0.99553037,1
1371,2014-01-21,-1.0862957,-0.9558597,0
1372,2014-01-22,-1.1165845,-0.98469716,0
1373,2014-01-23,-1.1313984,-0.9988012,0
1374,2014-01-24,-0.9808993,-0.8555138,0
1375,2014-01-27,-1.0982391,-0.96723074,0
1376,2014-01-28,0.96638954,0.99846387,1
1377,2014-01-29,-1.1292899,-0.9967937,0
1378,2014-01-30,0.9649339,0.99707794,1
1379,2014-01-31,-0.8963643,-0.7750296,0
1380,2014-02-03,-1.1324989,-0.9998489,0
1381,2014-02-04,0.9630305,0.9952658,1
1382,2014-02-05,-0.5820105,-0.47573918,0
1383,2014-02-06,0.35427445,0.41568044,1
1384,2014-02-07,0.88265026,0.91873723,1
1385,2014-02-10,0.9676838,0.9996961,1
1386,2014-02-11,0.928633,0.96251655,1
1387,2014-02-12,-1.0920578,-0.96134573,0
1388,2014-02-13,0.9593252,0.991738,1
1389,2014-02-14,0.96701556,0.99905986,1
1390,2014-02-18,-1.1326568,-0.9999993,0
1391,2014-02-19,-1.1262872,-0.993935,0
1392,2014-02-20,0.9355094,0.9690634,1
1393,2014-02-21,-0.96847796,-0.8436877,0
1394,2014-02-24,0.96800274,0.99999976,1
1395,2014-02-25,-1.1325727,-0.9999192,0
1396,2014-02-26,0.89356107,0.9291252,1
1397,2014-02-27,0.96459365,0.996754,1
1398,2014-02-28,0.7629469,0.8047699,1
1399,2014-03-03,-1.1326305,-0.99997425,0
1400,2014-03-04,0.95122904,0.9840298,1
1401,2014-03-05,-0.8469811,-0.7280128,0
1402,2014-03-06,0.9370601,0.97053987,1
1403,2014-03-07,0.9028353,0.937955,1
1404,2014-03-10,-1.1006949,-0.9695689,0
1405,2014-03-11,-1.0673,-0.93777424,0
1406,2014-03-12,-1.1326499,-0.99999267,0
1407,2014-03-13,-1.1308956,-0.9983225,0
1408,2014-03-14,-0.5479154,-0.44327784,0
1409,2014-03-17,0.76682585,0.808463,1
1410,2014-03-18,0.9328621,0.966543,1
1411,2014-03-19,-1.132656,-0.99999857,0
1412,2014-03-20,0.88661,0.92250717,1
1413,2014-03-21,-1.0822482,-0.9520062,0
1414,2014-03-24,-1.118359,-0.9863866,0
1415,2014-03-25,0.96736664,0.9993941,1
1416,2014-03-26,-1.1321118,-0.99948037,0
1417,2014-03-27,-0.783485,-0.6675593,0
1418,2014-03-28,0.96742797,0.99945253,1
1419,2014-03-31,0.96097285,0.9933067,1
1420,2014-04-01,0.92872727,0.9626063,1
1421,2014-04-02,0.9156504,0.9501561,1
1422,2014-04-03,-1.1326523,-0.999995,0
1423,2014-04-04,-1.1217593,-0.989624,0
1424,2014-04-07,-1.1326538,-0.9999965,0
1425,2014-04-08,0.74108124,0.783952,1
1426,2014-04-09,0.968003,0.99999994,1
1427,2014-04-10,-1.1326575,-1.0,0
1428,2014-04-11,-1.1321282,-0.9994961,0
1429,2014-04-14,0.9112189,0.94593686,1
1430,2014-04-15,0.96330416,0.9955263,1
1431,2014-04-16,0.9617816,0.9940767,1
1432,2014-04-17,-1.1306858,-0.9981228,0
1433,2014-04-21,0.9656,0.99771214,1
1434,2014-04-22,0.8631367,0.90015876,1
1435,2014-04-23,-1.1307606,-0.9981939,0
1436,2014-04-24,-1.1181725,-0.9862091,0
1437,2014-04-25,-1.0452186,-0.916751,0
1438,2014-04-28,0.9679012,0.999903,1
1439,2014-04-29,0.958968,0.9913979,1
1440,2014-04-30,0.9320821,0.9658004,1
1441,2014-05-01,-1.0995102,-0.968441,0
1442,2014-05-02,-1.043851,-0.91544896,0
1443,2014-05-05,0.9517223,0.98449945,1
1444,2014-05-06,-1.1153055,-0.9834795,0
1445,2014-05-07,0.88445383,0.9204544,1
1446,2014-05-08,0.9676419,0.9996562,1
1447,2014-05-09,0.9428515,0.9760537,1
1448,2014-05-12,0.87650234,0.9128839,1
1449,2014-05-13,0.9585211,0.99097246,1
1450,2014-05-14,-0.7853659,-0.6693501,0
1451,2014-05-15,-0.21678881,-0.12801835,0
1452,2014-05-16,0.9679998,0.99999696,1
1453,2014-05-19,0.7563334,0.7984733,1
1454,2014-05-20,-1.1326575,-1.0,0
1455,2014-05-21,-0.01007463,0.068790406,1
1456,2014-05-22,0.9256953,0.9597196,1
1457,2014-05-23,0.8965976,0.93201625,1
1458,2014-05-27,0.96741563,0.9994408,1
1459,2014-05-28,-1.1282649,-0.99581784,0
1460,2014-05-29,0.96773213,0.9997421,1
1461,2014-05-30,0.9669685,0.99901503,1
1462,2014-06-02,0.9563342,0.9888903,1
1463,2014-06-03,-1.1303825,-0.997834,0
1464,2014-06-04,0.587572,0.63779867,1
1465,2014-06-05,0.96781546,0.9998214,1
1466,2014-06-06,0.88882655,0.9246175,1
1467,2014-06-09,0.83942777,0.8775859,1
1468,2014-06-10,0.9670024,0.99904734,1
1469,2014-06-11,-1.1229595,-0.9907666,0
1470,2014-06-12,-1.1039816,-0.9726982,0
1471,2014-06-13,0.9425357,0.97575307,1
1472,2014-06-16,0.96319574,0.9954231,1
1473,2014-06-17,0.9335588,0.9672063,1
1474,2014-06-18,0.9654419,0.9975616,1
1475,2014-06-19,0.96047753,0.9928351,1
1476,2014-06-20,0.8881458,0.92396945,1
1477,2014-06-23,-1.1326548,-0.9999973,0
1478,2014-06-24,-1.0527654,-0.9239361,0
1479,2014-06-25,0.92904323,0.96290714,1
1480,2014-06-26,-1.1295922,-0.99708146,0
1481,2014-06-27,0.47008848,0.5259448,1
1482,2014-06-30,-1.1326553,-0.9999978,0
1483,2014-07-01,0.96478575,0.9969369,1
1484,2014-07-02,0.63442165,0.6824034,1
1485,2014-07-03,0.55899626,0.61059225,1
1486,2014-07-07,-1.1306578,-0.99809605,0
1487,2014-07-08,-0.60490686,-0.4975384,0
1488,2014-07-09,0.96794814,0.9999478,1
1489,2014-07-10,-1.1224555,-0.99028677,0
1490,2014-07-11,0.9673642,0.9993918,1
1491,2014-07-14,0.967863,0.9998667,1
1492,2014-07-15,0.9660158,0.998108,1
1493,2014-07-16,0.9281511,0.9620577,1
1494,2014-07-17,-1.1239785,-0.9917368,0
1495,2014-07-18,0.9679885,0.9999862,1
1496,2014-07-21,-0.7762767,-0.66069645,0
1497,2014-07-22,0.96664613,0.9987081,1
1498,2014-07-23,-1.1043773,-0.9730749,0
1499,2014-07-24,-1.1076181,-0.97616035,0
1500,2014-07-25,-1.132653,-0.9999957,0
1501,2014-07-28,0.68336535,0.72900176,1
1502,2014-07-29,-1.1080533,-0.9765748,0
1503,2014-07-30,-1.1270477,-0.9946589,0
1504,2014-07-31,-1.1326575,-1.0,0
1505,2014-08-01,-0.9483883,-0.82456064,0
1506,2014-08-04,0.96681446,0.9988684,1
1507,2014-08-05,-0.5401018,-0.43583867,0
1508,2014-08-06,0.7193525,0.7632644,1
1509,2014-08-07,-1.0803826,-0.95023,0
1510,2014-08-08,0.9509028,0.9837192,1
1511,2014-08-11,0.9665268,0.9985945,1
1512,2014-08-12,-1.1294931,-0.99698716,0
1513,2014-08-13,0.96779865,0.99980545,1
1514,2014-08-14,0.9633449,0.99556506,1
1515,2014-08-15,-1.0553343,-0.92638206,0
1516,2014-08-18,0.9672137,0.9992485,1
1517,2014-08-19,0.9598248,0.99221367,1
1518,2014-08-20,0.9664775,0.9985476,1
1519,2014-08-21,0.9599733,0.99235505,1
1520,2014-08-22,-0.12974535,-0.04514587,0
1521,2014-08-25,0.9617799,0.99407506,1
1522,2014-08-26,0.9677852,0.99979264,1
1523,2014-08-27,0.92739093,0.961334,1
1524,2014-08-28,-1.108722,-0.9772113,0
1525,2014-08-29,0.8955277,0.9309976,1
1526,2014-09-02,-1.1326573,-0.99999976,0
1527,2014-09-03,0.96699387,0.99903923,1
1528,2014-09-04,-1.1326567,-0.9999991,0
1529,2014-09-05,0.9555382,0.9881325,1
1530,2014-09-08,-1.1304916,-0.9979379,0
1531,2014-09-09,-1.1323242,-0.99968266,0
1532,2014-09-10,-0.9759842,-0.85083425,1
1533,2014-09-11,-1.0455005,-0.9170195,0
1534,2014-09-12,-1.0975131,-0.9665396,0
1535,2014-09-15,0.960192,0.9925633,1
1536,2014-09-16,0.96795887,0.999958,1
1537,2014-09-17,0.964195,0.9963745,1
1538,2014-09-18,0.9584916,0.9909444,1
1539,2014-09-19,0.8994545,0.9347362,1
1540,2014-09-22,-1.1297387,-0.997221,0
1541,2014-09-23,-1.1313545,-0.9987593,0
1542,2014-09-24,0.96641654,0.99848956,1
1543,2014-09-25,-1.1326575,-0.99999994,0
1544,2014-09-26,0.8633334,0.900346,1
1545,2014-09-29,-1.1302699,-0.99772674,0
1546,2014-09-30,-1.1241126,-0.9918645,0
1547,2014-10-01,-1.1326385,-0.9999819,0
1548,2014-10-02,-1.1326495,-0.9999924,0
1549,2014-10-03,0.9217779,0.95598996,1
1550,2014-10-06,-1.1296977,-0.99718195,0
1551,2014-10-07,-1.132633,-0.9999766,0
1552,2014-10-08,0.90037775,0.93561524,1
1553,2014-10-09,-1.108219,-0.9767326,0
1554,2014-10-10,-1.1326573,-0.99999976,0
1555,2014-10-13,-1.1029717,-0.97173667,0
1556,2014-10-14,-1.1275775,-0.99516344,0
1557,2014-10-15,-1.1306546,-0.998093,0
1558,2014-10-16,-1.1145259,-0.9827371,0
1559,2014-10-17,0.9661481,0.998234,1
1560,2014-10-20,0.67270064,0.7188481,1
1561,2014-10-21,0.9119858,0.9466671,1
1562,2014-10-22,-1.1324807,-0.9998316,0
1563,2014-10-23,0.9674785,0.99950063,1
1564,2014-10-24,0.9678526,0.99985677,1
1565,2014-10-27,0.8737832,0.910295,1
1566,2014-10-28,0.9378965,0.9713361,1
1567,2014-10-29,-1.1296006,-0.9970896,0
1568,2014-10-30,0.9669874,0.99903303,1
1569,2014-10-31,0.9679526,0.999952,1
1570,2014-11-03,-1.1326562,-0.9999988,0
1571,2014-11-04,0.13631228,0.20816267,1
1572,2014-11-05,0.9067425,0.941675,1
1573,2014-11-06,0.9460941,0.97914094,1
1574,2014-11-07,0.95656466,0.98910975,1
1575,2014-11-10,0.93204826,0.96576816,1
1576,2014-11-11,0.48771757,0.54272914,1
1577,2014-11-12,-1.1323993,-0.99975413,0
1578,2014-11-13,0.701888,0.74663687,1
1579,2014-11-14,-0.609447,-0.501861,0
1580,2014-11-17,0.96735835,0.99938625,1
1581,2014-11-18,0.96730125,0.9993319,1
1582,2014-11-19,-1.1317327,-0.99911946,0
1583,2014-11-20,-0.028321104,0.051418275,1
1584,2014-11-21,0.96165687,0.99395794,1
1585,2014-11-24,0.7496135,0.7920754,1
1586,2014-11-25,-1.1321619,-0.999528,0
1587,2014-11-26,0.94455504,0.9776756,1
1588,2014-11-28,0.9151446,0.9496745,1
1589,2014-12-01,-1.1320392,-0.9994113,0
1590,2014-12-02,0.96668917,0.99874914,1
1591,2014-12-03,0.91996807,0.95426685,1
1592,2014-12-04,-1.0488257,-0.9201853,0
1593,2014-12-05,0.9679995,0.99999666,1
1594,2014-12-08,-1.0007495,-0.8744128,0
1595,2014-12-09,-1.1326555,-0.9999981,0
1596,2014-12-10,-1.1326413,-0.99998456,0
1597,2014-12-11,0.92768323,0.9616123,1
1598,2014-12-12,-1.1326575,-1.0,0
1599,2014-12-15,-1.0448582,-0.91640794,0
1600,2014-12-16,-0.9418065,-0.8182943,0
1601,2014-12-17,0.9532853,0.98598754,1
1602,2014-12-18,0.9459839,0.979036,1
1603,2014-12-19,0.962056,0.9943379,1
1604,2014-12-22,0.8609785,0.89810395,1
1605,2014-12-23,-0.40625635,-0.30840686,1
1606,2014-12-24,0.925386,0.95942515,1
1607,2014-12-26,0.95606494,0.988634,1
1608,2014-12-29,-1.1320046,-0.99937844,0
1609,2014-12-30,-1.123708,-0.9914794,0
1610,2014-12-31,-1.1325039,-0.9998537,0
1611,2015-01-02,0.9209259,0.9551788,1
1612,2015-01-05,-0.9664635,-0.84176975,0
1613,2015-01-06,-1.1247559,-0.99247694,0
1614,2015-01-07,0.954244,0.9869003,1
1615,2015-01-08,0.92309344,0.9572424,1
1616,2015-01-09,-0.8422458,-0.7235044,0
1617,2015-01-12,-1.1278973,-0.9954679,0
1618,2015-01-13,0.066194095,0.14140445,0
1619,2015-01-14,-1.1303318,-0.9977857,0
1620,2015-01-15,-1.1317424,-0.99912864,0
1621,2015-01-16,0.96792436,0.99992514,1
1622,2015-01-20,0.5693522,0.6204519,1
1623,2015-01-21,0.94811904,0.98106885,1
1624,2015-01-22,0.96258414,0.9948408,1
1625,2015-01-23,-1.1326481,-0.999991,0
1626,2015-01-26,0.965296,0.9974227,1
1627,2015-01-27,-1.0903846,-0.9597528,0
1628,2015-01-28,-1.1307251,-0.9981602,0
1629,2015-01-29,0.95935965,0.9917708,1
1630,2015-01-30,-1.1325797,-0.99992585,0
1631,2015-02-02,0.8149953,0.85432416,1
1632,2015-02-03,0.95904404,0.99147034,1
1633,2015-02-04,0.950857,0.9836756,1
1634,2015-02-05,0.80605257,0.84581,1
1635,2015-02-06,-1.1324258,-0.9997793,0
1636,2015-02-09,-1.1006799,-0.96955466,0
1637,2015-02-10,0.968003,0.99999994,1
1638,2015-02-11,-1.0729742,-0.9431766,0
1639,2015-02-12,0.96304375,0.99527836,1
1640,2015-02-13,0.8633972,0.9004067,1
1641,2015-02-17,0.9653484,0.99747264,1
1642,2015-02-18,-1.1284362,-0.9959809,0
1643,2015-02-19,-1.1312704,-0.99867934,0
1644,2015-02-20,0.96796715,0.99996585,1
1645,2015-02-23,-1.1323991,-0.99975395,0
1646,2015-02-24,0.9550571,0.9876744,1
1647,2015-02-25,0.761939,0.80381024,1
1648,2015-02-26,-1.1224381,-0.9902702,0
1649,2015-02-27,-1.0857086,-0.9553008,0
1650,2015-03-02,0.810965,0.850487,1
1651,2015-03-03,-1.1101162,-0.9785388,0
1652,2015-03-04,-1.1064557,-0.9750536,0
1653,2015-03-05,0.9597857,0.9921765,1
1654,2015-03-06,-1.1315887,-0.9989824,0
1655,2015-03-09,0.9465914,0.9796144,1
1656,2015-03-10,-0.679748,-0.56879324,0
1657,2015-03-11,-1.1326536,-0.99999624,0
1658,2015-03-12,0.9678162,0.99982214,1
1659,2015-03-13,-1.1141509,-0.98238015,0
1660,2015-03-16,-0.35112682,-0.25591907,1
1661,2015-03-17,-1.1326451,-0.99998814,0
1662,2015-03-18,0.19585916,0.26485616,1
1663,2015-03-19,-1.0214055,-0.894079,0
1664,2015-03-20,0.9642701,0.99644595,1
1665,2015-03-23,-1.1326575,-1.0,0
1666,2015-03-24,-1.1136699,-0.98192227,0
1667,2015-03-25,-1.0990354,-0.9679889,0
1668,2015-03-26,0.39840958,0.45770067,0
1669,2015-03-27,0.96547,0.9975884,1
1670,2015-03-30,0.9650742,0.9972115,1
1671,2015-03-31,-0.9928766,-0.8669172,0
1672,2015-04-01,-1.0977422,-0.9667577,0
1673,2015-04-02,0.89993054,0.9351895,1
1674,2015-04-06,0.95108116,0.98388904,1
1675,2015-04-07,-1.0656593,-0.9362121,0
1676,2015-04-08,0.962695,0.99494636,1
1677,2015-04-09,0.90106267,0.9362673,1
1678,2015-04-10,0.9678438,0.99984837,1
1679,2015-04-13,-1.1326528,-0.99999547,0
1680,2015-04-14,0.9455243,0.9785984,1
1681,2015-04-15,0.96718043,0.99921685,1
1682,2015-04-16,-1.1301451,-0.9976079,0
1683,2015-04-17,-0.9731241,-0.84811115,0
1684,2015-04-20,0.9673756,0.99940264,1
1685,2015-04-21,-1.1321326,-0.9995002,0
1686,2015-04-22,0.9677926,0.99979967,1
1687,2015-04-23,0.96547604,0.9975941,1
1688,2015-04-24,0.9675566,0.99957496,1
1689,2015-04-27,-1.1309403,-0.998365,0
1690,2015-04-28,0.96557724,0.9976905,1
1691,2015-04-29,-1.1326277,-0.9999716,0
1692,2015-04-30,-1.1193397,-0.98732024,0
1693,2015-05-01,0.86614716,0.9030249,1
1694,2015-05-04,0.8598433,0.89702314,1
1695,2015-05-05,-1.1326526,-0.9999953,0
1696,2015-05-06,-1.1293712,-0.99687105,0
1697,2015-05-07,0.9090178,0.9438413,1
1698,2015-05-08,0.8553456,0.89274096,1
1699,2015-05-11,-1.1324843,-0.9998351,0
1700,2015-05-12,-0.42096633,-0.32241195,0
1701,2015-05-13,-1.1319609,-0.9993367,0
1702,2015-05-14,0.83787674,0.8761092,1
1703,2015-05-15,0.9098646,0.9446475,1
1704,2015-05-18,0.8340739,0.87248856,1
1705,2015-05-19,0.96698314,0.999029,1
1706,2015-05-20,-1.1326562,-0.99999875,0
1707,2015-05-21,0.96392435,0.99611676,1
1708,2015-05-22,-0.8443508,-0.7255085,0
1709,2015-05-26,-1.1320865,-0.99945635,0
1710,2015-05-27,0.95677596,0.9893109,1
1711,2015-05-28,-1.1304355,-0.99788433,0
1712,2015-05-29,-1.1263577,-0.994002,0
1713,2015-06-01,0.9287451,0.96262324,1
1714,2015-06-02,-1.127223,-0.99482596,0
1715,2015-06-03,0.9476997,0.9806696,1
1716,2015-06-04,-1.1209213,-0.9888261,0
1717,2015-06-05,-1.1321394,-0.99950665,0
1718,2015-06-08,-1.1325353,-0.9998836,0
1719,2015-06-09,-1.1326393,-0.9999826,0
1720,2015-06-10,0.6216324,0.67022693,1
1721,2015-06-11,0.9543158,0.98696864,1
1722,2015-06-12,-1.1326495,-0.9999924,0
1723,2015-06-15,-1.1321509,-0.9995176,0
1724,2015-06-16,0.72805005,0.77154523,1
1725,2015-06-17,0.96461135,0.99677086,1
1726,2015-06-18,0.95206755,0.9848282,1
